ts,lat,lon,value
Sat Mar 30 2019 03:30:45 GMT+0000 (Coordinated Universal Time),"53.35036880300","6.46300916500",0.009
Sat Mar 30 2019 03:30:40 GMT+0000 (Coordinated Universal Time),"53.35037804300","6.46303646400",0.012
Sat Mar 30 2019 03:30:38 GMT+0000 (Coordinated Universal Time),"53.35036085300","6.46303000900",0.027
Sat Mar 30 2019 03:30:36 GMT+0000 (Coordinated Universal Time),"53.35036886700","6.46305819800",0.023
Sat Mar 30 2019 03:30:31 GMT+0000 (Coordinated Universal Time),"53.35029075400","6.46305024600",0.008
Sat Mar 30 2019 03:30:02 GMT+0000 (Coordinated Universal Time),"53.35027440300","6.46304095400",0.043
Sat Mar 30 2019 03:29:54 GMT+0000 (Coordinated Universal Time),"53.35031669000","6.46303434000",0.02
Sat Mar 30 2019 03:29:41 GMT+0000 (Coordinated Universal Time),"53.35031874800","6.46301430300",0.012
Sat Mar 30 2019 03:29:35 GMT+0000 (Coordinated Universal Time),"53.35031653500","6.46299161900",0.02
Sat Mar 30 2019 03:29:30 GMT+0000 (Coordinated Universal Time),"53.35031596400","6.46297201400",0.008
Sat Mar 30 2019 03:29:25 GMT+0000 (Coordinated Universal Time),"53.35030577400","6.46296064300",0.008
Sat Mar 30 2019 03:29:24 GMT+0000 (Coordinated Universal Time),"53.35028955000","6.46295003400",0.022
Sat Mar 30 2019 03:29:21 GMT+0000 (Coordinated Universal Time),"53.35035750000","6.46282250000",0.356
Sat Mar 30 2019 03:29:19 GMT+0000 (Coordinated Universal Time),"53.35029174000","6.46299737500",0.003
Sat Mar 30 2019 03:29:10 GMT+0000 (Coordinated Universal Time),"53.35028728300","6.46301648900",0.014
Sat Mar 30 2019 03:28:58 GMT+0000 (Coordinated Universal Time),"53.35028731100","6.46303848000",0.028
Sat Mar 30 2019 03:28:52 GMT+0000 (Coordinated Universal Time),"53.35029230800","6.46306009500",0.018
Sat Mar 30 2019 03:28:48 GMT+0000 (Coordinated Universal Time),"53.35034663900","6.46312051200",0.034
Sat Mar 30 2019 03:28:45 GMT+0000 (Coordinated Universal Time),"53.35038700000","6.46316666700",0.2
Sat Mar 30 2019 03:28:42 GMT+0000 (Coordinated Universal Time),"53.35030193700","6.46302386800",0.015
Sat Mar 30 2019 03:28:31 GMT+0000 (Coordinated Universal Time),"53.35030163200","6.46300440300",0.024
Sat Mar 30 2019 03:28:15 GMT+0000 (Coordinated Universal Time),"53.35030721600","6.46298685200",0.017
Sat Mar 30 2019 03:27:59 GMT+0000 (Coordinated Universal Time),"53.35029604200","6.46297970800",0.034
Sat Mar 30 2019 03:27:49 GMT+0000 (Coordinated Universal Time),"53.35028471100","6.46298575100",0.004
Sat Mar 30 2019 03:27:42 GMT+0000 (Coordinated Universal Time),"53.35026816900","6.46299597300",0.006
Sat Mar 30 2019 03:27:40 GMT+0000 (Coordinated Universal Time),"53.35023280500","6.46303909300",0.01
Sat Mar 30 2019 03:27:37 GMT+0000 (Coordinated Universal Time),"53.35024481700","6.46305711200",0.021
Sat Mar 30 2019 03:27:36 GMT+0000 (Coordinated Universal Time),"53.35025865100","6.46304892700",0.026
Sat Mar 30 2019 03:27:33 GMT+0000 (Coordinated Universal Time),"53.35039516700","6.46304966700",0.21
Sat Mar 30 2019 03:27:31 GMT+0000 (Coordinated Universal Time),"53.35021374100","6.46296191300",0.006
Sat Mar 30 2019 03:27:20 GMT+0000 (Coordinated Universal Time),"53.35022618800","6.46296765300",0.048
Sat Mar 30 2019 03:27:14 GMT+0000 (Coordinated Universal Time),"53.35023787800","6.46297199700",0.012
Sat Mar 30 2019 03:27:07 GMT+0000 (Coordinated Universal Time),"53.35024892100","6.46298043800",0.004
Sat Mar 30 2019 03:26:57 GMT+0000 (Coordinated Universal Time),"53.35026105100","6.46298034000",0.002
Sat Mar 30 2019 03:26:43 GMT+0000 (Coordinated Universal Time),"53.35027016100","6.46296735900",0.012
Sat Mar 30 2019 03:26:34 GMT+0000 (Coordinated Universal Time),"53.35028303600","6.46297215500",0.008
Sat Mar 30 2019 03:26:28 GMT+0000 (Coordinated Universal Time),"53.35026841600","6.46295589600",0.004
Sat Mar 30 2019 03:26:25 GMT+0000 (Coordinated Universal Time),"53.35027673800","6.46296942900",0.007
Sat Mar 30 2019 03:26:24 GMT+0000 (Coordinated Universal Time),"53.35038415700","6.46304211900",0.026
Sat Mar 30 2019 03:26:20 GMT+0000 (Coordinated Universal Time),"53.35027058300","6.46299810300",0.008
Sat Mar 30 2019 03:25:58 GMT+0000 (Coordinated Universal Time),"53.35025853400","6.46299252700",0.008
Sat Mar 30 2019 03:25:53 GMT+0000 (Coordinated Universal Time),"53.35024431400","6.46298380100",0
Sat Mar 30 2019 03:25:49 GMT+0000 (Coordinated Universal Time),"53.35025690700","6.46294373700",0.006
Sat Mar 30 2019 03:25:44 GMT+0000 (Coordinated Universal Time),"53.35021193900","6.46297284500",0.012
Sat Mar 30 2019 03:25:33 GMT+0000 (Coordinated Universal Time),"53.35022136200","6.46298471100",0.027
Sat Mar 30 2019 03:25:30 GMT+0000 (Coordinated Universal Time),"53.35023211700","6.46299301600",0.025
Sat Mar 30 2019 03:25:27 GMT+0000 (Coordinated Universal Time),"53.35024721100","6.46300345000",0.034
Sat Mar 30 2019 03:25:25 GMT+0000 (Coordinated Universal Time),"53.35026051800","6.46301228200",0.008
Sat Mar 30 2019 03:25:23 GMT+0000 (Coordinated Universal Time),"53.35027499600","6.46302281500",0.008
Sat Mar 30 2019 03:25:21 GMT+0000 (Coordinated Universal Time),"53.35029380900","6.46303794200",0.006
Sat Mar 30 2019 03:25:20 GMT+0000 (Coordinated Universal Time),"53.35030814700","6.46305054400",0.009
Sat Mar 30 2019 03:25:19 GMT+0000 (Coordinated Universal Time),"53.35032847700","6.46307002200",0.022
Sat Mar 30 2019 03:25:18 GMT+0000 (Coordinated Universal Time),"53.35035174800","6.46308642100",0.022
Sat Mar 30 2019 03:25:17 GMT+0000 (Coordinated Universal Time),"53.35038314200","6.46310874800",0.017
Sat Mar 30 2019 03:25:16 GMT+0000 (Coordinated Universal Time),"53.35041492600","6.46312253500",0.023
Sat Mar 30 2019 03:25:15 GMT+0000 (Coordinated Universal Time),"53.35043069100","6.46316647200",0.049
Sat Mar 30 2019 03:25:14 GMT+0000 (Coordinated Universal Time),"53.35044335600","6.46316613800",0.002
Sat Mar 30 2019 03:25:12 GMT+0000 (Coordinated Universal Time),"53.35045618200","6.46317429700",0.012
Sat Mar 30 2019 03:25:08 GMT+0000 (Coordinated Universal Time),"53.35015100000","6.46294150600",0.006
Sat Mar 30 2019 03:25:01 GMT+0000 (Coordinated Universal Time),"53.35013864900","6.46293899500",0.075
Sat Mar 30 2019 03:24:56 GMT+0000 (Coordinated Universal Time),"53.35012649100","6.46293753300",0.031
Sat Mar 30 2019 03:24:51 GMT+0000 (Coordinated Universal Time),"53.35011353900","6.46293466400",0.032
Sat Mar 30 2019 03:24:42 GMT+0000 (Coordinated Universal Time),"53.35012208600","6.46294910400",0.014
Sat Mar 30 2019 03:24:36 GMT+0000 (Coordinated Universal Time),"53.35016829800","6.46299040100",0.391
Sat Mar 30 2019 03:24:25 GMT+0000 (Coordinated Universal Time),"53.35017742700","6.46297795200",0.019
Sat Mar 30 2019 03:24:20 GMT+0000 (Coordinated Universal Time),"53.35019024700","6.46298127000",0.01
Sat Mar 30 2019 03:24:16 GMT+0000 (Coordinated Universal Time),"53.35020284800","6.46298357900",0.016
Sat Mar 30 2019 03:24:13 GMT+0000 (Coordinated Universal Time),"53.35021537900","6.46298772700",0.012
Sat Mar 30 2019 03:24:10 GMT+0000 (Coordinated Universal Time),"53.35023002600","6.46299295100",0.01
Sat Mar 30 2019 03:23:56 GMT+0000 (Coordinated Universal Time),"53.35019687100","6.46295548400",0.041
Sat Mar 30 2019 03:23:48 GMT+0000 (Coordinated Universal Time),"53.35018510700","6.46295414000",0.012
Sat Mar 30 2019 03:23:34 GMT+0000 (Coordinated Universal Time),"53.35017662400","6.46296883000",0.036
Sat Mar 30 2019 03:22:53 GMT+0000 (Coordinated Universal Time),"53.35016507000","6.46295026300",0.015
Sat Mar 30 2019 03:22:52 GMT+0000 (Coordinated Universal Time),"53.35015445200","6.46294096700",0.017
Sat Mar 30 2019 03:22:51 GMT+0000 (Coordinated Universal Time),"53.35014367800","6.46293104300",0.015
Sat Mar 30 2019 03:22:50 GMT+0000 (Coordinated Universal Time),"53.35012551400","6.46291366300",0.01
Sat Mar 30 2019 03:22:47 GMT+0000 (Coordinated Universal Time),"53.34994350000","6.46274300000",0.056
Sat Mar 30 2019 03:22:45 GMT+0000 (Coordinated Universal Time),"53.35019218600","6.46295724800",0.016
Sat Mar 30 2019 03:22:28 GMT+0000 (Coordinated Universal Time),"53.35020284100","6.46296823200",0.024
Sat Mar 30 2019 03:22:20 GMT+0000 (Coordinated Universal Time),"53.35021456800","6.46297581400",0.006
Sat Mar 30 2019 03:22:14 GMT+0000 (Coordinated Universal Time),"53.35022695100","6.46298375400",0.002
Sat Mar 30 2019 03:22:04 GMT+0000 (Coordinated Universal Time),"53.35023890200","6.46299130600",0.015
Sat Mar 30 2019 03:21:59 GMT+0000 (Coordinated Universal Time),"53.35025087200","6.46299748700",0.013
Sat Mar 30 2019 03:21:54 GMT+0000 (Coordinated Universal Time),"53.35026232800","6.46300649600",0.002
Sat Mar 30 2019 03:21:48 GMT+0000 (Coordinated Universal Time),"53.35027496900","6.46301831100",0.008
Sat Mar 30 2019 03:21:46 GMT+0000 (Coordinated Universal Time),"53.35029163300","6.46303328000",0
Sat Mar 30 2019 03:21:45 GMT+0000 (Coordinated Universal Time),"53.35030559900","6.46304513500",0.017
Sat Mar 30 2019 03:21:43 GMT+0000 (Coordinated Universal Time),"53.35032507500","6.46306072900",0.03
Sat Mar 30 2019 03:21:42 GMT+0000 (Coordinated Universal Time),"53.35034215900","6.46307221000",0.026
Sat Mar 30 2019 03:21:41 GMT+0000 (Coordinated Universal Time),"53.35036414900","6.46308635800",0.006
Sat Mar 30 2019 03:21:40 GMT+0000 (Coordinated Universal Time),"53.35040823900","6.46311491300",0.015
Sat Mar 30 2019 03:21:39 GMT+0000 (Coordinated Universal Time),"53.35045446700","6.46315157600",0.016
Sat Mar 30 2019 03:21:38 GMT+0000 (Coordinated Universal Time),"53.35051382600","6.46326373000",0.013
Sat Mar 30 2019 03:21:33 GMT+0000 (Coordinated Universal Time),"53.35021093700","6.46295153800",0.011
Sat Mar 30 2019 03:20:57 GMT+0000 (Coordinated Universal Time),"53.35020296000","6.46293516300",0.01
Sat Mar 30 2019 03:20:42 GMT+0000 (Coordinated Universal Time),"53.35021278500","6.46295381600",0.062
Sat Mar 30 2019 03:20:40 GMT+0000 (Coordinated Universal Time),"53.35022299100","6.46296443800",0.036
Sat Mar 30 2019 03:20:38 GMT+0000 (Coordinated Universal Time),"53.35023398100","6.46297612800",0.017
Sat Mar 30 2019 03:20:32 GMT+0000 (Coordinated Universal Time),"53.35022170900","6.46297645700",0.024
Sat Mar 30 2019 03:20:30 GMT+0000 (Coordinated Universal Time),"53.35020903600","6.46297390600",0.136
Sat Mar 30 2019 03:20:28 GMT+0000 (Coordinated Universal Time),"53.35022420100","6.46297743800",0.058
Sat Mar 30 2019 03:20:22 GMT+0000 (Coordinated Universal Time),"53.35022038800","6.46293596500",0.06
Sat Mar 30 2019 03:20:09 GMT+0000 (Coordinated Universal Time),"53.35023199200","6.46294070900",0.006
Sat Mar 30 2019 03:20:05 GMT+0000 (Coordinated Universal Time),"53.35021948800","6.46292824000",0.034
Sat Mar 30 2019 03:20:03 GMT+0000 (Coordinated Universal Time),"53.35020340900","6.46291422500",0.02
Sat Mar 30 2019 03:20:01 GMT+0000 (Coordinated Universal Time),"53.35018988300","6.46290277200",0.02
Sat Mar 30 2019 03:19:59 GMT+0000 (Coordinated Universal Time),"53.35016579000","6.46288013400",0.005
Sat Mar 30 2019 03:19:58 GMT+0000 (Coordinated Universal Time),"53.35015214200","6.46286951900",0.002
Sat Mar 30 2019 03:19:56 GMT+0000 (Coordinated Universal Time),"53.35014293100","6.46285465600",0.061
Sat Mar 30 2019 03:19:55 GMT+0000 (Coordinated Universal Time),"53.35013109800","6.46284386500",0.055
Sat Mar 30 2019 03:19:46 GMT+0000 (Coordinated Universal Time),"53.35020700000","6.46293895600",0
Sat Mar 30 2019 03:19:18 GMT+0000 (Coordinated Universal Time),"53.35020173900","6.46290959200",0.047
Sat Mar 30 2019 03:19:17 GMT+0000 (Coordinated Universal Time),"53.35018889300","6.46289989800",0
Sat Mar 30 2019 03:19:16 GMT+0000 (Coordinated Universal Time),"53.35017360100","6.46288736700",0.033
Sat Mar 30 2019 03:19:15 GMT+0000 (Coordinated Universal Time),"53.35011658200","6.46282676800",0.088
Sat Mar 30 2019 03:19:10 GMT+0000 (Coordinated Universal Time),"53.35024235300","6.46297143000",0.02
Sat Mar 30 2019 03:18:44 GMT+0000 (Coordinated Universal Time),"53.35022989500","6.46296887900",0.01
Sat Mar 30 2019 03:18:35 GMT+0000 (Coordinated Universal Time),"53.35021867200","6.46296007300",0.006
Sat Mar 30 2019 03:18:22 GMT+0000 (Coordinated Universal Time),"53.35023119800","6.46297084100",0.002
Sat Mar 30 2019 03:18:19 GMT+0000 (Coordinated Universal Time),"53.35024280000","6.46298134600",0.023
Sat Mar 30 2019 03:18:05 GMT+0000 (Coordinated Universal Time),"53.35022868100","6.46296391300",0.039
Sat Mar 30 2019 03:17:59 GMT+0000 (Coordinated Universal Time),"53.35021963500","6.46294047200",0.022
Sat Mar 30 2019 03:17:30 GMT+0000 (Coordinated Universal Time),"53.35020998300","6.46292696000",0.02
Sat Mar 30 2019 03:17:23 GMT+0000 (Coordinated Universal Time),"53.35020002200","6.46291538500",0.004
Sat Mar 30 2019 03:17:05 GMT+0000 (Coordinated Universal Time),"53.35021028800","6.46292501600",0.032
Sat Mar 30 2019 03:16:53 GMT+0000 (Coordinated Universal Time),"53.35024157300","6.46292228300",0.024
Sat Mar 30 2019 03:16:48 GMT+0000 (Coordinated Universal Time),"53.35025313800","6.46295710300",0.012
Sat Mar 30 2019 03:16:17 GMT+0000 (Coordinated Universal Time),"53.35024116600","6.46295834800",0.02
Sat Mar 30 2019 03:15:51 GMT+0000 (Coordinated Universal Time),"53.35023478500","6.46294123800",0.074
Sat Mar 30 2019 03:15:46 GMT+0000 (Coordinated Universal Time),"53.35024290300","6.46292207700",0.024
Sat Mar 30 2019 03:15:42 GMT+0000 (Coordinated Universal Time),"53.35017187700","6.46284162200",0.25
Sat Mar 30 2019 03:15:37 GMT+0000 (Coordinated Universal Time),"53.35028928400","6.46298911400",0
Sat Mar 30 2019 03:15:28 GMT+0000 (Coordinated Universal Time),"53.35030122500","6.46299359300",0.055
Sat Mar 30 2019 03:15:21 GMT+0000 (Coordinated Universal Time),"53.35031407400","6.46300081400",0.02
Sat Mar 30 2019 03:15:17 GMT+0000 (Coordinated Universal Time),"53.35032490600","6.46300857000",0.012
Sat Mar 30 2019 03:14:51 GMT+0000 (Coordinated Universal Time),"53.35033680400","6.46301400300",0.028
Sat Mar 30 2019 03:14:47 GMT+0000 (Coordinated Universal Time),"53.35035038100","6.46302589400",0.009
Sat Mar 30 2019 03:14:44 GMT+0000 (Coordinated Universal Time),"53.35036425400","6.46303837800",0.015
Sat Mar 30 2019 03:14:42 GMT+0000 (Coordinated Universal Time),"53.35037453300","6.46304938400",0.01
Sat Mar 30 2019 03:14:39 GMT+0000 (Coordinated Universal Time),"53.35038859100","6.46306452800",0.032
Sat Mar 30 2019 03:14:36 GMT+0000 (Coordinated Universal Time),"53.35040266200","6.46306324700",0.048
Sat Mar 30 2019 03:14:35 GMT+0000 (Coordinated Universal Time),"53.35041565200","6.46305701700",0.014
Sat Mar 30 2019 03:14:34 GMT+0000 (Coordinated Universal Time),"53.35044465800","6.46302093900",0.052
Sat Mar 30 2019 03:14:32 GMT+0000 (Coordinated Universal Time),"53.35044174800","6.46304603200",0.121
Sat Mar 30 2019 03:14:26 GMT+0000 (Coordinated Universal Time),"53.35027162300","6.46296507400",0.011
Sat Mar 30 2019 03:14:07 GMT+0000 (Coordinated Universal Time),"53.35026221700","6.46295359600",0.015
Sat Mar 30 2019 03:13:40 GMT+0000 (Coordinated Universal Time),"53.35027564100","6.46296035200",0.018
Sat Mar 30 2019 03:13:37 GMT+0000 (Coordinated Universal Time),"53.35028760800","6.46296942600",0.01
Sat Mar 30 2019 03:13:34 GMT+0000 (Coordinated Universal Time),"53.35030187900","6.46297943300",0.002
Sat Mar 30 2019 03:13:32 GMT+0000 (Coordinated Universal Time),"53.35031366400","6.46298959700",0.024
Sat Mar 30 2019 03:13:30 GMT+0000 (Coordinated Universal Time),"53.35033003300","6.46300412400",0.022
Sat Mar 30 2019 03:13:29 GMT+0000 (Coordinated Universal Time),"53.35034046000","6.46301270900",0.041
Sat Mar 30 2019 03:13:27 GMT+0000 (Coordinated Universal Time),"53.35035482200","6.46302480100",0.017
Sat Mar 30 2019 03:13:24 GMT+0000 (Coordinated Universal Time),"53.35036830200","6.46303583000",0.002
Sat Mar 30 2019 03:13:21 GMT+0000 (Coordinated Universal Time),"53.35035201300","6.46301054000",0.045
Sat Mar 30 2019 03:13:15 GMT+0000 (Coordinated Universal Time),"53.35029141300","6.46299386000",0.012
Sat Mar 30 2019 03:12:45 GMT+0000 (Coordinated Universal Time),"53.35028633900","6.46297272100",0.08
Sat Mar 30 2019 03:12:42 GMT+0000 (Coordinated Universal Time),"53.35028216700","6.46281433300",0.098
Sat Mar 30 2019 03:12:40 GMT+0000 (Coordinated Universal Time),"53.35023922900","6.46293071000",0.02
Sat Mar 30 2019 03:12:12 GMT+0000 (Coordinated Universal Time),"53.35024888500","6.46291740100",0.006
Sat Mar 30 2019 03:12:07 GMT+0000 (Coordinated Universal Time),"53.35036383300","6.46290116700",0.135
Sat Mar 30 2019 03:12:04 GMT+0000 (Coordinated Universal Time),"53.35023468000","6.46293374300",0.006
Sat Mar 30 2019 03:11:46 GMT+0000 (Coordinated Universal Time),"53.35024417500","6.46294870000",0.013
Sat Mar 30 2019 03:11:37 GMT+0000 (Coordinated Universal Time),"53.35025670600","6.46295202700",0.006
Sat Mar 30 2019 03:11:34 GMT+0000 (Coordinated Universal Time),"53.35027695900","6.46295810200",0.01
Sat Mar 30 2019 03:11:28 GMT+0000 (Coordinated Universal Time),"53.35024150700","6.46294954800",0.013
Sat Mar 30 2019 03:11:07 GMT+0000 (Coordinated Universal Time),"53.35023046400","6.46294098300",0.002
Sat Mar 30 2019 03:11:01 GMT+0000 (Coordinated Universal Time),"53.35022090400","6.46292776400",0.015
Sat Mar 30 2019 03:09:59 GMT+0000 (Coordinated Universal Time),"53.35022525800","6.46294903800",0.01
Sat Mar 30 2019 03:09:56 GMT+0000 (Coordinated Universal Time),"53.35023854500","6.46295925200",0.03
Sat Mar 30 2019 03:09:54 GMT+0000 (Coordinated Universal Time),"53.35025094600","6.46296750700",0.018
Sat Mar 30 2019 03:09:50 GMT+0000 (Coordinated Universal Time),"53.35026503600","6.46297736700",0.006
Sat Mar 30 2019 03:09:46 GMT+0000 (Coordinated Universal Time),"53.35029168900","6.46298598800",0.011
Sat Mar 30 2019 03:09:40 GMT+0000 (Coordinated Universal Time),"53.35032689300","6.46303290900",0.004
Sat Mar 30 2019 03:09:33 GMT+0000 (Coordinated Universal Time),"53.35033584600","6.46304575100",0.002
Sat Mar 30 2019 03:09:19 GMT+0000 (Coordinated Universal Time),"53.35034785000","6.46305076700",0.024
Sat Mar 30 2019 03:09:15 GMT+0000 (Coordinated Universal Time),"53.35036166000","6.46305833500",0.01
Sat Mar 30 2019 03:08:57 GMT+0000 (Coordinated Universal Time),"53.35037408800","6.46306377200",0.008
Sat Mar 30 2019 03:08:49 GMT+0000 (Coordinated Universal Time),"53.35038730400","6.46306686500",0.047
Sat Mar 30 2019 03:08:45 GMT+0000 (Coordinated Universal Time),"53.35039893800","6.46307014100",0.032
Sat Mar 30 2019 03:08:35 GMT+0000 (Coordinated Universal Time),"53.35039930600","6.46304997200",0.017
Sat Mar 30 2019 03:08:29 GMT+0000 (Coordinated Universal Time),"53.35025723600","6.46299599500",0.025
Sat Mar 30 2019 03:08:22 GMT+0000 (Coordinated Universal Time),"53.35024344800","6.46299711300",0.033
Sat Mar 30 2019 03:08:14 GMT+0000 (Coordinated Universal Time),"53.35022966300","6.46299383500",0.024
Sat Mar 30 2019 03:07:53 GMT+0000 (Coordinated Universal Time),"53.35021733100","6.46299781600",0.025
Sat Mar 30 2019 03:07:45 GMT+0000 (Coordinated Universal Time),"53.35020572000","6.46299189400",0.009
Sat Mar 30 2019 03:07:27 GMT+0000 (Coordinated Universal Time),"53.35022194500","6.46299744500",0.018
Sat Mar 30 2019 03:07:25 GMT+0000 (Coordinated Universal Time),"53.35023866800","6.46300471500",0.011
Sat Mar 30 2019 03:07:24 GMT+0000 (Coordinated Universal Time),"53.35025382600","6.46301360600",0.025
Sat Mar 30 2019 03:07:23 GMT+0000 (Coordinated Universal Time),"53.35027012700","6.46302240200",0.034
Sat Mar 30 2019 03:07:20 GMT+0000 (Coordinated Universal Time),"53.35025866700","6.46298966700",0.058
Sat Mar 30 2019 03:07:17 GMT+0000 (Coordinated Universal Time),"53.35025423300","6.46302083400",0.012
Sat Mar 30 2019 03:07:14 GMT+0000 (Coordinated Universal Time),"53.35026556000","6.46302736300",0.02
Sat Mar 30 2019 03:07:12 GMT+0000 (Coordinated Universal Time),"53.35027752200","6.46303533900",0.02
Sat Mar 30 2019 03:07:10 GMT+0000 (Coordinated Universal Time),"53.35028947000","6.46304268200",0.012
Sat Mar 30 2019 03:06:52 GMT+0000 (Coordinated Universal Time),"53.35029287200","6.46302220100",0.011
Sat Mar 30 2019 03:06:48 GMT+0000 (Coordinated Universal Time),"53.35031111800","6.46303282200",0.016
Sat Mar 30 2019 03:06:47 GMT+0000 (Coordinated Universal Time),"53.35032195500","6.46304116400",0.023
Sat Mar 30 2019 03:06:44 GMT+0000 (Coordinated Universal Time),"53.35039150000","6.46302716700",0.031
Sat Mar 30 2019 03:06:41 GMT+0000 (Coordinated Universal Time),"53.35032452100","6.46305128600",0.008
Sat Mar 30 2019 03:06:37 GMT+0000 (Coordinated Universal Time),"53.35033791800","6.46306478400",0.012
Sat Mar 30 2019 03:06:35 GMT+0000 (Coordinated Universal Time),"53.35035237700","6.46307781200",0.006
Sat Mar 30 2019 03:06:12 GMT+0000 (Coordinated Universal Time),"53.35036240800","6.46309500100",0.002
Sat Mar 30 2019 03:06:08 GMT+0000 (Coordinated Universal Time),"53.35039900000","6.46308650000",0.078
Sat Mar 30 2019 03:06:05 GMT+0000 (Coordinated Universal Time),"53.35023132600","6.46298432100",0.031
Sat Mar 30 2019 03:05:53 GMT+0000 (Coordinated Universal Time),"53.35024208900","6.46297423700",0.008
Sat Mar 30 2019 03:05:48 GMT+0000 (Coordinated Universal Time),"53.35025368800","6.46297638900",0.002
Sat Mar 30 2019 03:05:35 GMT+0000 (Coordinated Universal Time),"53.35023479000","6.46295090900",0.02
Sat Mar 30 2019 03:05:29 GMT+0000 (Coordinated Universal Time),"53.35027711800","6.46299661700",0.015
Sat Mar 30 2019 03:05:23 GMT+0000 (Coordinated Universal Time),"53.35029024000","6.46300112500",0.006
Sat Mar 30 2019 03:05:18 GMT+0000 (Coordinated Universal Time),"53.35030366800","6.46300579600",0
Sat Mar 30 2019 03:05:16 GMT+0000 (Coordinated Universal Time),"53.35031950600","6.46301458700",0.002
Sat Mar 30 2019 03:05:14 GMT+0000 (Coordinated Universal Time),"53.35034001400","6.46302884800",0.01
Sat Mar 30 2019 03:05:11 GMT+0000 (Coordinated Universal Time),"53.35035564900","6.46304114400",0.002
Sat Mar 30 2019 03:05:00 GMT+0000 (Coordinated Universal Time),"53.35036663000","6.46305159500",0
Sat Mar 30 2019 03:04:56 GMT+0000 (Coordinated Universal Time),"53.35040516700","6.46308266700",0.043
Sat Mar 30 2019 03:04:53 GMT+0000 (Coordinated Universal Time),"53.35023326600","6.46293001600",0.025
Sat Mar 30 2019 03:04:29 GMT+0000 (Coordinated Universal Time),"53.35025177600","6.46294228200",0.023
Sat Mar 30 2019 03:04:28 GMT+0000 (Coordinated Universal Time),"53.35026924100","6.46295762700",0.011
Sat Mar 30 2019 03:04:26 GMT+0000 (Coordinated Universal Time),"53.35028983400","6.46297581000",0.018
Sat Mar 30 2019 03:04:25 GMT+0000 (Coordinated Universal Time),"53.35030541600","6.46299472200",0.025
Sat Mar 30 2019 03:04:24 GMT+0000 (Coordinated Universal Time),"53.35031497600","6.46300610900",0.02
Sat Mar 30 2019 03:04:20 GMT+0000 (Coordinated Universal Time),"53.35027216700","6.46294566700",0.078
Sat Mar 30 2019 03:04:17 GMT+0000 (Coordinated Universal Time),"53.35025143200","6.46294809300",0.006
Sat Mar 30 2019 03:04:07 GMT+0000 (Coordinated Universal Time),"53.35023976100","6.46294908900",0.013
Sat Mar 30 2019 03:03:51 GMT+0000 (Coordinated Universal Time),"53.35023277200","6.46296534500",0.015
Sat Mar 30 2019 03:03:12 GMT+0000 (Coordinated Universal Time),"53.35022765500","6.46294358000",0.017
Sat Mar 30 2019 03:03:06 GMT+0000 (Coordinated Universal Time),"53.35023749800","6.46298188400",0.009
Sat Mar 30 2019 03:02:52 GMT+0000 (Coordinated Universal Time),"53.35024860100","6.46299156900",0.024
Sat Mar 30 2019 03:02:45 GMT+0000 (Coordinated Universal Time),"53.35026153100","6.46300182200",0.031
Sat Mar 30 2019 03:02:40 GMT+0000 (Coordinated Universal Time),"53.35027298700","6.46300929700",0.006
Sat Mar 30 2019 03:01:58 GMT+0000 (Coordinated Universal Time),"53.35026716700","6.46298666700",0.004
Sat Mar 30 2019 03:01:55 GMT+0000 (Coordinated Universal Time),"53.35024522800","6.46299936500",0.006
Sat Mar 30 2019 03:01:34 GMT+0000 (Coordinated Universal Time),"53.35025590100","6.46300729100",0.002
Sat Mar 30 2019 03:01:32 GMT+0000 (Coordinated Universal Time),"53.35026734900","6.46301779200",0.016
Sat Mar 30 2019 03:01:28 GMT+0000 (Coordinated Universal Time),"53.35027860200","6.46302864900",0.01
Sat Mar 30 2019 03:01:25 GMT+0000 (Coordinated Universal Time),"53.35025816500","6.46300698000",0.01
Sat Mar 30 2019 03:01:22 GMT+0000 (Coordinated Universal Time),"53.35023216700","6.46297566700",0.104
Sat Mar 30 2019 03:01:19 GMT+0000 (Coordinated Universal Time),"53.35026652600","6.46300717500",0.002
Sat Mar 30 2019 03:00:52 GMT+0000 (Coordinated Universal Time),"53.35027253900","6.46298980900",0.004
Sat Mar 30 2019 03:00:43 GMT+0000 (Coordinated Universal Time),"53.35024004700","6.46292527400",0.006
Sat Mar 30 2019 03:00:28 GMT+0000 (Coordinated Universal Time),"53.35024628000","6.46290769000",0.008
Sat Mar 30 2019 03:00:18 GMT+0000 (Coordinated Universal Time),"53.35025616000","6.46289112400",0.013
Sat Mar 30 2019 03:00:16 GMT+0000 (Coordinated Universal Time),"53.35027092700","6.46288718400",0.018
Sat Mar 30 2019 03:00:15 GMT+0000 (Coordinated Universal Time),"53.35028769800","6.46287580300",0.037
Sat Mar 30 2019 03:00:13 GMT+0000 (Coordinated Universal Time),"53.35028313800","6.46285589900",0.097
Sat Mar 30 2019 03:00:10 GMT+0000 (Coordinated Universal Time),"53.35011683300","6.46232900000",2.112
Sat Mar 30 2019 03:00:07 GMT+0000 (Coordinated Universal Time),"53.35027557000","6.46295301200",0.002
Sat Mar 30 2019 02:59:58 GMT+0000 (Coordinated Universal Time),"53.35026472200","6.46294264300",0.012
Sat Mar 30 2019 02:59:50 GMT+0000 (Coordinated Universal Time),"53.35025631600","6.46292923000",0.002
